game,note_user
Sword of the Samurai,5.0
Sword of the Stars Complete Collection,3.5
Sword of the Stars II Enhanced Edition,2.4
Sword of the Stars The Pit,4.0
Sword of the Stars The Pit - Juggernaut,5.0
Sword of the Stars The Pit - Mind Games,5.0
Sword of the Stars The Pit - Necromancer,5.0
Sword of the Stars The Pit Gold DLC,5.0
Sword of the Stars The Pit Soundtrack,5.0
Swords and Soldiers HD,2.3333333333333335
Syberia,3.7142857142857144
Syberia 2,5.0
Syder Arcade,5.0
Symphony,1.75
Synergy,2.9545454545454546
System Protocol One,5.0
System Shock 2,3.0416666666666665
T.E.C. 3001,5.0
TDP4Team Battle,2.3333333333333335
TDP5 Arena 3D,4.25
TERA,2.5762711864406778
TERA Accessorize Pack,5.0
TERA Explorer's Pack,5.0
TERA Starter Pack,5.0
TERA Steam-Powered Pack,5.0
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,5.0
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,5.0
THE KING OF FIGHTERS XIII STEAM EDITION,2.619047619047619
TI5 - CDEC's Journey to The Majors,5.0
TI5 - EG Champions of TI5,5.0
TI5 - Player Profiles Cloud9 - NoTail,5.0
TI5 - Player Profiles Complexity - zfreek,5.0
TI5 - Player Profiles EG - Suma1L,5.0
TI5 - Player Profiles EHOME - ROTK,5.0
TI5 - Player Profiles Empire - Alohadance,5.0
TI5 - Player Profiles Fnatic - Kecik-Imba,5.0
TI5 - Player Profiles Invictus Gaming - Ferrari,5.0
TI5 - Player Profiles LGD - Xiao8,5.0
TI5 - Player Profiles MVPHot6 - HEEN,5.0
TI5 - Player Profiles NAVI - XBOCT,5.0
TI5 - Player Profiles Newbee - Mu,5.0
TI5 - Player Profiles TeamSecret - S4,5.0
TI5 - Player Profiles Vici - fy,5.0
TI5 - Player Profiles VirtusPro - FNG,5.0
TIS-100,3.5
TOME Immortal Arena,1.875
TOXIKK,5.0
TRANSFORMERS Rise of the Dark Spark,5.0
TRAUMA,2.75
TRI Of Friendship and Madness,5.0
TRIP Steam Edition,5.0
TUG,5.0
Tabletop Simulator,2.5555555555555554
Tactical Genius,5.0
Tactical Intervention,2.7580645161290325
Take Command Second Manassas,5.0
Take On Helicopters,1.8571428571428572
Take On Mars,3.5
Takedown Red Sabre,3.0
Tales Runner,4.0
Tales from Space Mutant Blobs Attack,3.0
Tales from the Borderlands,3.8
Tales of Maj'Eyal,3.5
Tales of Maj'Eyal - Ashes of Urh'Rok,5.0
Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,3.8
Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,3.0
Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,5.0
Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,5.0
Tales of Monkey Island Chapter 5 - Rise of the Pirate God,5.0
Tales of Zestiria,4.142857142857143
Talisman Digital Edition,2.3076923076923075
Talisman Prologue,3.7142857142857144
Talismania Deluxe,5.0
Tank Operations European Campaign,5.0
Tank Universal,4.0
Tap Heroes,3.5
Tap Tap Infinity,3.6666666666666665
Taxi,5.0
Tcheco in the Castle of Lucio,5.0
Tea Party Simulator 2015,3.5
Team Fortress 2,2.3070628768303187
Team Fortress Classic,3.1923076923076925
Ted by Dawn,5.0
Teddy Floppy Ear - Kayaking,5.0
Teddy Floppy Ear - Mountain Adventure,5.0
Teddy Floppy Ear - The Race,3.5
Teenage Mutant Ninja Turtles Out of the Shadows,3.5
Teeworlds,2.611111111111111
Teleglitch Die More Edition,2.6666666666666665
Telltale Texas Hold'Em,5.0
Temper Tantrum,4.25
Templar Battleforce,5.0
Tengami,5.0
TeraBlaster,5.0
Terminal Velocity,5.0
Terminator Salvation,5.0
Terra Incognita ~ Chapter One The Descendant,3.5
TerraTech,2.8333333333333335
Terrain Test,5.0
Terraria,2.7891304347826087
Terrian Saga KR-17,5.0
Terrorhedron,4.0
Tesla Breaks the World!,5.0
Tesla Breaks the World! Official Soundtrack,5.0
Tesla Effect,5.0
Teslagrad,5.0
Test Drive Ferrari Racing Legends,5.0
Test Drive Unlimited 2,2.5416666666666665
Tetrobot and Co.,5.0
Tex Murphy Martian Memorandum,5.0
Tex Murphy Mean Streets,5.0
Tex Murphy Overseer,5.0
Tex Murphy The Pandora Directive,5.0
Tex Murphy Under a Killing Moon,5.0
Thank You The Game,5.0
Thank You The Game 2,5.0
That Old Time Religion,5.0
The 11th Hour,5.0
The 39 Steps,5.0
The 7th Guest,5.0
The Adventures of Mr. Bobley,3.0
The Adventures of Tree,5.0
The Age of Decadence,5.0
The Albino Hunter,3.0
The Amazing Spider-Man,3.0
The Amazing Spider-Man 2,2.75
The Baconing,3.5
The Ball,2.727272727272727
The Banner Saga,2.9655172413793105
The Banner Saga - Mod Content,5.0
The Banner Saga Factions,3.5
The Bard's Tale,3.0
The Basement Collection,1.8
The Battle of Sol,5.0
The Beast of Lycan Isle - Collector's Edition,5.0
The Beginner's Guide,4.4
The Binding of Isaac,2.4583333333333335
The Binding of Isaac Rebirth,2.85
The Black Watchmen,5.0
The Blackwell Legacy,5.0
The Blue Flamingo,5.0
The Book of Legends,5.0
The Book of Unwritten Tales,2.888888888888889
The Book of Unwritten Tales 2,5.0
The Book of Unwritten Tales Extras,5.0
The Book of Unwritten Tales The Critter Chronicles,5.0
The Bridge,3.3
The Bug Butcher,5.0
The Bureau XCOM Declassified,3.4
The Bureau XCOM Declassified - Code Breakers,5.0
The Bureau XCOM Declassified - Light Plasma Pistol,5.0
The Bureau XCOM Hangar 6 R&D,5.0
The Cameron Files The Secret at Loch Ness,5.0
The Campaign Series Fall Weiss,5.0
The Cat Lady,4.25
The Cat and the Coup,3.5
The Cave,2.5714285714285716
The Chaos Engine,5.0
The Chronicles of Narnia - Prince Caspian,5.0
The Chronicles of Riddick Assault on Dark Athena,2.2857142857142856
The Clans - Saga of the Twins,5.0
The Clockwork Man,3.5
The Clockwork Man The Hidden World,5.0
The Club,5.0
The Collider,5.0
The Counting Kingdom,5.0
The Crew,2.5
The Culling Of The Cows,4.117647058823529
The Curious Expedition,5.0
The Cursed Crusade,3.5
The Dark Eye Chains of Satinav,3.0
The Darkness II,3.0285714285714285
The Dead Linger,3.5
The Deer,5.0
The Defenders The Second Wave,5.0
The Desolate Hope,5.0
The Detail,3.5
The Dig,4.4
The Dream Machine,4.0
The Dream Machine Chapter 3,5.0
The Dream Machine Chapter 4,5.0
The Dream Machine Chapter 5,5.0
The Dreamatorium of Dr. Magnus 2,5.0
The Egyptian Prophecy The Fate of Ramses,5.0
The Elder Scrolls III Morrowind,2.4358974358974357
The Elder Scrolls IV Oblivion ,2.6818181818181817
The Elder Scrolls Online Tamriel Unlimited,2.588235294117647
The Elder Scrolls V Skyrim,2.8242245199409157
The Elder Scrolls V Skyrim - Dawnguard,5.0
The Elder Scrolls V Skyrim - Dragonborn,5.0
The Elder Scrolls V Skyrim - Hearthfire,5.0
The Entente Gold,5.0
The Escapists,2.918918918918919
The Escapists The Walking Dead,3.5
The Evil Within,2.4375
The Expendabros,2.515625
The Fall,2.75
The Few,5.0
The Fifth Day,3.5
The First Templar,5.0
The Fish Fillets 2,5.0
The Flame in the Flood,5.0
The Floor is Jelly,5.0
The Flying Dutchman,5.0
The Forest,3.0625
The Forest of Doom,5.0
The Forgotten Ones,3.2
The Four Kings Casino and Slots,3.125
The Gate,5.0
The Golf Club,5.0
The Good Life,5.0
The Graveyard,5.0
The Great Art Race,5.0
The Great Jitters Pudding Panic,5.0
The Guild Gold Edition,3.0
The Guild II,2.076923076923077
The Guild II - Pirates of the European Seas,3.5
The Guild II Renaissance,3.5
The Hat Man Shadow Ward,2.2222222222222223
The Haunted Hells Reach,5.0
The History Channel Civil War,5.0
The Hive,5.0
The Howler,4.25
The I of the Dragon,5.0
The Impossible Game,5.0
The Incredible Adventures of Van Helsing,2.8157894736842106
The Incredible Adventures of Van Helsing Final Cut,5.0
The Incredible Adventures of Van Helsing II,2.5
The Incredible Adventures of Van Helsing III,3.5
The Incredible Adventures of Van Helsing Thaumaturge,5.0
The Inner World,5.0
The Jackbox Party Pack,1.8333333333333333
The Jackbox Party Pack 2,5.0
The Journey Down Chapter One,3.8
The Journey Down Chapter Two,5.0
The Joylancer Legendary Motor Knight,5.0
The Kings' Crusade,3.5
The Knobbly Crook Chapter I - The Horse You Sailed In On,5.0
The LEGO Movie - Videogame,2.357142857142857
The Lady,5.0
The Last Federation,3.5
The Last Remnant,2.4444444444444446
The Last Tinker City of Colors,5.0
The Last Warlock,5.0
The Legend of Heroes Trails in the Sky,2.8
The Legend of Heroes Trails in the Sky SC,5.0
The Legend of Korra,2.9166666666666665
The Legend of Tango,5.0
The Long Dark,2.7586206896551726
The Longest Journey,2.7142857142857144
The Lord of the Rings Online,2.5757575757575757
The Lord of the Rings War in the North,2.6666666666666665
The Lost Crown,3.5
The Magic Circle,5.0
The Marvellous Miss Take,3.5
The Masterplan,5.0
The Maw,2.4
The Maw Brute Force,5.0
The Maw River Redirect,5.0
The Maw Speeder Lane,5.0
The Mean Greens - Plastic Warfare,5.0
The Mighty Quest For Epic Loot,2.7439024390243905
The Misadventures of P.B. Winterbottom,3.7142857142857144
The Moon Sliver,5.0
The Movies,5.0
The Movies Stunts and Effects,5.0
The Musketeers Victoria's Quest,5.0
The Mysterious Cities of Gold - Secret Paths,5.0
The Next BIG Thing,3.5
The Night of the Rabbit,3.5
The Nightmare Cooperative,5.0
The Novelist,2.75
The Old Tree,5.0
The Otherside,5.0
The Path,3.142857142857143
The Path - Prologue,4.0
The Pewdieverse DLC,5.0
The Pilgrim DLC,5.0
The Plan,3.076923076923077
The Political Machine,1.75
The Political Machine 2016,5.0
The Polynomial,2.625
The Promised Land,5.0
The Quiet Girl's Guide to Violence,5.0
The Raven - Legacy of a Master Thief,4.25
The Red Solstice,5.0
The Repopulation,3.5
The Retro Expansion,5.0
The Ritual on Weylyn Island,5.0
The Room,4.25
The Royal Trap The Confines Of The Crown,5.0
The Sacred Tears TRUE,5.0
The Samaritan Paradox,5.0
The Scourge Project Episode 1 and 2,5.0
The Secret Of Hildegards,5.0
The Secret World,2.625
The Secret of Monkey Island Special Edition,3.129032258064516
The Secret of Tremendous Corporation,5.0
The Settlers 7 Paths to a Kingdom,3.0
The Settlers 7 Paths to a Kingdom - Gold Edition,2.625
The Settlers 7 Paths to a Kingdom The Two Kings DLC #4,5.0
The Settlers Online,2.6
The Settlers Rise of an Empire Gold Edition  ,5.0
The Ship,3.13953488372093
The Ship Single Player,3.1739130434782608
The Ship Tutorial,3.5
The Shivah,5.0
The Shopkeeper,5.0
The Showdown Effect,2.5714285714285716
The Silent Age,3.5
The Sims(TM) 3,2.659090909090909
The Sims(TM) Medieval,3.5
The Slaughtering Grounds,5.0
The Stalin Subway,5.0
The Stalin Subway Red Veil,5.0
The Stanley Parable,3.0707070707070705
The Stomping Land,3.6666666666666665
The Sun at Night,5.0
The Swapper,3.1153846153846154
The Swindle,5.0
The Talos Principle,2.7916666666666665
The Talos Principle - Bonus Content,5.0
The Talos Principle - Prototype,5.0
The Talos Principle - Soundtrack,5.0
The Talos Principle Road To Gehenna,5.0
The Testament of Sherlock Holmes,3.176470588235294
The Tiny Bang Story,1.8333333333333333
The Tomorrow War,5.0
The Tower Of Elements,5.0
The Treasures of Montezuma 4,1.75
The Typing of The Dead Overkill,3.2857142857142856
The Ultimate DOOM,2.466666666666667
The UnderGarden,5.0
The Undying Plague,5.0
The Universim,5.0
The Vanishing of Ethan Carter,3.380952380952381
The Vanishing of Ethan Carter Redux,3.0
The Void,3.5
The WTCC 2010 Pack,5.0
The Walking Dead,3.5045045045045047
The Walking Dead Season Two,3.8333333333333335
The Walking Dead Survival Instinct,5.0
The Way of Life Free Edition,3.0952380952380953
The Whispered World,5.0
The Whispered World Special Edition,5.0
The Witcher 2 Assassins of Kings Enhanced Edition,2.7705882352941176
The Witcher 3 Wild Hunt,3.4415584415584415
The Witcher 3 Wild Hunt - Expansion Pass,5.0
The Witcher 3 Wild Hunt - New Finisher Animations,5.0
The Witcher Adventure Game,3.5
The Witcher Enhanced Edition,2.75
The Wizard's Pen,5.0
The Wolf Among Us,4.136363636363637
The Wonderful End of the World,3.2
The Yawhg,5.0
Theatre of War,3.5
Theatre of War 2 Africa 1943,5.0
Theatre of War 2 Kursk 1943 ,5.0
Theatre of War 3 Korea,5.0
Theme Park Studio,5.0
They Bleed Pixels,2.8
They Breathe,5.0
Thief,2.7941176470588234
Thief - Ghost,5.0
Thief - Opportunist,5.0
Thief - Predator,5.0
Thief - The Bank Heist,5.0
Thief 2,3.8
Thief Deadly Shadows,2.6363636363636362
Thief Gold,3.3846153846153846
Thief Town,5.0
Thinking with Time Machine,2.8
Third Eye Crime,5.0
Thirty Flights of Loving,3.2
This War of Mine,3.4074074074074074
This War of Mine - War Child Charity DLC,5.0
Thomas Was Alone,2.5555555555555554
ThreadSpace Hyperbol,5.0
Thunder Wolves,5.0
Tiamat X,5.0
Tick The Time Based Puzzle Game,5.0
Ticket to Ride,2.1666666666666665
Ticket to Ride - Europe,5.0
Ticket to Ride - Legendary Asia,5.0
Ticket to Ride - Switzerland,5.0
Ticket to Ride - USA 1910,5.0
Tidalis,1.75
Tiestru,5.0
Tiki Man,5.0
Timberman,5.0
Time Clickers,2.1785714285714284
"Time Gentlemen, Please!",3.0
Time Mysteries 2 The Ancient Spectres,5.0
Time Mysteries 3 The Final Enigma,3.5
Time Mysteries Inheritance - Remastered,5.0
Time Ramesside (A New Reckoning),5.0
Time of Shadows,5.0
TimeShift,3.0
Tinboy,3.5
Tiny Barbarian DX,5.0
Tiny Brains,3.5
Tiny Bridge Ratventure,3.0
Tiny Troopers,3.5
Tiny and Big Grandpa's Leftovers,3.0625
TinyKeep,5.0
Titan Attacks,4.0
Titan Quest,2.4827586206896552
Titan Quest Immortal Throne,2.774193548387097
Titan Souls,3.5
Tkl Online,5.0
To End All Wars,3.5
To the Moon,2.9705882352941178
ToCA Race Driver 3,3.5
Toast Time,5.0
Tobe's Vertical Adventure,5.0
Toki Tori,2.5
Toki Tori 2+,2.2222222222222223
Tom Clancy's EndWar,3.0
Tom Clancy's Ghost Recon,5.0
Tom Clancy's Ghost Recon Advanced Warfighter,3.5
Tom Clancy's Ghost Recon Advanced Warfighter 2,4.0
Tom Clancy's Ghost Recon Desert Siege,5.0
Tom Clancy's Ghost Recon Future Soldier,3.3636363636363638
Tom Clancy's Ghost Recon Island Thunder,5.0
Tom Clancy's Ghost Recon Phantoms - EU,2.54014598540146
Tom Clancy's Ghost Recon Phantoms - EU 100% XP/AC Boost - 30 days,5.0
Tom Clancy's Ghost Recon Phantoms - EU 6000 GC Pack,5.0
Tom Clancy's Ghost Recon Phantoms - EU Assault Starter Pack,5.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - EU Looks and Power (Support),5.0
Tom Clancy's Ghost Recon Phantoms - EU Recon Starter Pack,5.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - EU Substance with Style pack (Support),5.0
Tom Clancy's Ghost Recon Phantoms - EU Support Starter Pack,5.0
Tom Clancy's Ghost Recon Phantoms - EU The Thrill of the Surprise,5.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - EU WAR Madness pack (Support),5.0
Tom Clancy's Ghost Recon Phantoms - NA,2.4285714285714284
Tom Clancy's Ghost Recon Phantoms - NA Assault Starter Pack,5.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - NA Looks and Power (Support),5.0
Tom Clancy's Ghost Recon Phantoms - NA Recon Starter Pack,5.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - NA Substance with Style pack (Support),5.0
Tom Clancy's Ghost Recon Phantoms - NA Support Starter Pack,5.0
Tom Clancy's Ghost Recon Phantoms - NA The Thrill of the Surprise,5.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Assault),5.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Recon),5.0
Tom Clancy's Ghost Recon Phantoms - NA WAR Madness pack (Support),5.0
Tom Clancy's H.A.W.X.,3.5
Tom Clancy's H.A.W.X. 2,3.125
Tom Clancy's Rainbow Six 3 Athena Sword,5.0
Tom Clancy's Rainbow Six 3 Gold Edition,4.0
Tom Clancy's Rainbow Six Lockdown,5.0
Tom Clancy's Rainbow Six Siege,3.875
Tom Clancy's Rainbow Six Vegas,5.0
Tom Clancy's Rainbow Six Vegas 2,2.6153846153846154
Tom Clancy's Splinter Cell,2.2857142857142856
Tom Clancy's Splinter Cell Blacklist,3.0
Tom Clancy's Splinter Cell Chaos Theory,3.6666666666666665
Tom Clancy's Splinter Cell Conviction,2.6
Tom Clancy's Splinter Cell Double Agent,3.5
Tomb Raider,3.3137254901960786
Tomb Raider (VI) The Angel of Darkness,3.0
Tomb Raider Anniversary,2.727272727272727
Tomb Raider Chronicles,5.0
Tomb Raider I,2.6153846153846154
Tomb Raider II,4.25
Tomb Raider III Adventures of Lara Croft,3.5
Tomb Raider Legend,2.2222222222222223
Tomb Raider The Last Revelation,3.5
Tomb Raider Underworld,3.6666666666666665
Tomb of Tyrants,5.0
Tompi Jones,5.0
Tony Hawk's Pro Skater HD,2.3333333333333335
Torchlight,2.76
Torchlight II,2.769607843137255
Toribash,2.674698795180723
Torvald - Hunter (Assault Class),5.0
Total Annihilation,4.0
Total Pro Golf 3,5.0
Total War ATTILA,3.0277777777777777
Total War ATTILA - Age of Charlemagne Campaign Pack,5.0
Total War Battles KINGDOM,2.611111111111111
Total War Battles SHOGUN,3.5
Total War ROME II - Emperor Edition,2.6993464052287583
Total War SHOGUN 2,2.815642458100559
Total War SHOGUN 2 - Fall of the Samurai,5.0
Tower Wars,2.3333333333333335
Tower of Guns,3.5
TowerFall Ascension,2.7142857142857144
Town of Salem,2.9166666666666665
Towns,1.8333333333333333
Towtruck Simulator 2015,5.0
Toy Soldiers,2.2857142857142856
Toy Soldiers Complete,5.0
Toy Soldiers War Chest,3.5
Toybox Turbos,5.0
TrackMania Canyon,4.25
TrackMania Stadium,2.4166666666666665
TrackMania United,1.8333333333333333
TrackMania Valley,1.75
Tradewinds Caravans,5.0
Tradewinds Odyssey,5.0
Train Fever,3.6666666666666665
Train Simulator,2.28
Train Simulator Sheerness Branch Extension Route,5.0
Train Simulator Southern Pacific SD70M Loco,5.0
Trainz Classic Cabon City,5.0
Trainz Murchison 2,5.0
Trainz Simulator 12,2.857142857142857
TransOcean The Shipping Company,3.5
Transcripted,5.0
Transformers Fall of Cybertron,2.8125
Transformers War for Cybertron,3.1666666666666665
Transformice,2.2444444444444445
Transistor,3.088235294117647
Transistor Soundtrack,5.0
Trapped Dead,3.5
Trapped Dead Lockdown,5.0
Traps N' Gemstones,5.0
Treasure Planet Battle at Procyon,5.0
Tree of Life,3.5
Treeker The Lost Glasses,5.0
Trials 2 Second Edition,3.5
Trials Evolution Gold Edition,2.96
Trials Fusion,2.2857142857142856
Tribes Ascend,2.511627906976744
Tribes Ascend - Steam Starter Pack,5.0
Trine,3.0972222222222223
Trine 2,3.015267175572519
Trine 3 The Artifacts of Power,3.5
Triple Town,5.0
Tropico,3.5
Tropico 2 Pirate Cove,5.0
Tropico 3 - Steam Special Edition,2.7916666666666665
Tropico 3 Absolute Power,2.9166666666666665
Tropico 4,2.661764705882353
Tropico 5,3.303030303030303
Tropico 5 - Espionage,5.0
Tropico 5 - Generalissimo,5.0
Tropico 5 - Inquisition,5.0
Tropico 5 - Mad World,5.0
Trouble In The Manor,5.0
Trove,2.272727272727273
Trove Arcanium Expedition Pack,5.0
Trove Power Pack,5.0
Trucks & Trailers,5.0
Tryst,5.0
Tryst Survival DLC,5.0
Tsukumogami,5.0
Tulpa,5.0
Turbo Dismount,2.8
Turnover,5.0
Turok Dinosaur Hunter,5.0
Twin Sector,5.0
Two Brothers,5.0
Two Worlds 2 - Pirates of the Flying Fortress ,5.0
Two Worlds Epic Edition,2.3684210526315788
Two Worlds II,2.2758620689655173
Two Worlds II Castle Defense,3.0
Tycoon City New York,5.0
TypeRider,4.25
Typer Shark! Deluxe,5.0
TyranoBuilder Visual Novel Studio,5.0
TyranoBuilder Visual Novel Studio Demo,5.0
UFO Afterlight,3.5
UFO Afterlight - Old Version,5.0
UFO Aftermath,5.0
UFO Aftershock,5.0
UFO Extraterrestrials Gold,3.5
UberStrike,2.6285714285714286
Ubersoldier II,3.5
Ubinota,5.0
Uebergame,5.0
Ultimate General Gettysburg,3.8
Ultimate Tic-Tac-Toe,2.2
Ultionus A Tale of Petty Revenge,5.0
Ultra Street Fighter IV,2.3
Ultratron,3.5
Uncharted Waters Online,5.0
Uncharted Waters Online Gran Atlas,1.75
Uncrowded,2.2
Undead Overlord,5.0
Undefeated,5.0
Undefeated - Deluxe Contents,5.0
Undefeated - Official Guide,5.0
Under the Ocean,5.0
Undertale,3.28125
Unepic,2.388888888888889
Unhack,5.0
Unholy Heights,5.0
Unity of Command,5.0
Unium,5.0
Universal Combat CE,5.0
Universe Sandbox,2.54
Universe Sandbox ,3.2857142857142856
Universe at War Earth Assault,2.888888888888889
Unmechanical,3.5
Unreal Gold,1.875
Unreal II The Awakening,4.25
Unreal Tournament 2004,3.3636363636363638
Unreal Tournament 3 Black Edition,2.4324324324324325
Unreal Tournament Game of the Year Edition,2.4545454545454546
Unrest,5.0
Unstoppable Gorg,3.5
Unturned,2.6127221702525727
Unturned - Permanent Gold Upgrade,5.0
Uplink,2.357142857142857
Urban Chaos,5.0
Urban Trial Freestyle,3.7142857142857144
Uriel's Chasm,2.2857142857142856
Urizen Shadows of the Cold,5.0
Uru Complete Chronicles,5.0
VERGELost chapter,5.0
VVVVVV,2.7837837837837838
Vagante,5.0
Vagrant Hearts,5.0
Valdis Story Abyssal City,1.8571428571428572
Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,3.7142857142857144
Valkyria Chronicles,2.9655172413793105
Valkyria Chronicles Challenge of the Edy Detachment,5.0
Valkyria Chronicles Edy's Mission Enter the Edy Detachment,5.0
Valkyria Chronicles Hard EX Mode,5.0
Valkyria Chronicles Selveria's Mission Behind Her Blue Flame,5.0
Vampire The Masquerade - Bloodlines,3.103448275862069
Van Helsing II Ink Hunt,5.0
Van Helsing II Pigasus,5.0
Vangers,5.0
Vanguard Princess,3.5
Vanguard Princess Director's Cut,5.0
Vanguard Princess Hilda Rize,5.0
Vanguard Princess Kurumi,5.0
Vanguard Princess Lilith,5.0
Vanguard Saga of Heroes F2P,5.0
Vector,5.0
Vegas Make It Big,5.0
Velocibox,5.0
VelocityUltra,5.0
Velvet Assassin,1.75
Velvet Sundown,3.5
Venetica,5.0
Venice,5.0
Verde Station,5.0
Verdun,2.8333333333333335
Vertex Dispenser,5.0
Vertical Drop Heroes HD,4.0
Vertiginous Golf,5.0
Vessel,2.1818181818181817
Victim of Xen,3.125
Victor Vran,3.5
Victoria II,2.7142857142857144
Victoria II Interwar Cavalry Unit Pack,5.0
Victoria Revolutions,5.0
Victory At Sea,5.0
Victory Command,3.2
Victory The Age of Racing,5.0
Vigil Blood Bitterness,5.0
Viking Battle for Asgard,2.888888888888889
Viking Brothers,5.0
Villagers and Heroes,2.5555555555555554
Villagers and Heroes Hero of Stormhold Pack,5.0
Vindictus,2.269230769230769
Vintage Year,5.0
Violett,5.0
Viridi,1.8333333333333333
Virtua Tennis 4,3.5
Virtual Villagers A New Home,5.0
Viscera Cleanup Detail,3.3636363636363638
Viscera Cleanup Detail Santa's Rampage,2.736842105263158
Viscera Cleanup Detail Shadow Warrior,3.7142857142857144
Vlad the Impaler,5.0
Voices from the Sea,4.0
Void Destroyer,5.0
VoidExpanse,5.0
Volgarr the Viking,1.75
Volt,5.0
Volume,5.0
Vox,5.0
Voxelized,3.5
Voyage Journey to the Moon,5.0
WAKFU,2.0
WARMACHINE Tactics - Retribution of Scyrah Faction Bundle,5.0
WARMODE,2.4489795918367347
WARP,5.0
WARSHIFT,5.0
WORLD END ECONOMiCA episode.01,3.5
WRC 4 FIA WORLD RALLY CHAMPIONSHIP,3.8
WRC 5,3.5
WRC 5 - WRC Concept Car S,5.0
WRC Powerslide,3.5
WTFast Gamers Private Network (GPN),5.0
WWE 2K15,1.8
Wacky Wheels,5.0
Waking Mars,2.5
Walkover,3.5
Wallace & Gromit Ep 1 Fright of the Bumblebees,3.5
Wallace & Gromit Ep 2 The Last Resort,5.0
Wallace & Gromit Ep 3 Muzzled!,5.0
Wallace & Gromit Ep 4 The Bogey Man,5.0
Wanderlust Rebirth,2.888888888888889
War Inc. Battlezone,2.625
War Operations,5.0
War Thunder,2.5841584158415842
War for the Overworld,3.6363636363636362
War in a Box Paper Tanks,5.0
War of Beach,3.5
War of the Human Tanks,4.0
War of the Roses,2.4347826086956523
War of the Roses Balance Beta,3.5
War of the Roses Kingmaker,5.0
War of the Vikings,3.0
War on Folvos,5.0
"War, the Game",5.0
Warehouse and Logistics Simulator,5.0
Warehouse and Logistics Simulator DLC Hell's Warehouse,5.0
Warface,2.6347305389221556
Warframe,2.3679245283018866
Wargame AirLand Battle,2.7857142857142856
Wargame European Escalation,2.189189189189189
Wargame Red Dragon,2.185185185185185
"Warhammer 40,000 Armageddon",5.0
"Warhammer 40,000 Armageddon - Angels of Death",5.0
"Warhammer 40,000 Armageddon - Glory of Macragge",5.0
"Warhammer 40,000 Armageddon - Untold Battles",5.0
"Warhammer 40,000 Armageddon - Vulkan's Wrath",5.0
"Warhammer 40,000 Dark Nexus Arena",5.0
"Warhammer 40,000 Dawn of War  Dark Crusade",2.4347826086956523
"Warhammer 40,000 Dawn of War  Soulstorm",3.44
"Warhammer 40,000 Dawn of War  Winter Assault",2.466666666666667
"Warhammer 40,000 Dawn of War - Game of the Year Edition",2.515151515151515
"Warhammer 40,000 Dawn of War II",2.9318181818181817
"Warhammer 40,000 Dawn of War II  Retribution",2.1594202898550723
"Warhammer 40,000 Dawn of War II - Chaos Rising",2.5636363636363635
"Warhammer 40,000 Kill Team",3.0
"Warhammer 40,000 Regicide",3.5
"Warhammer 40,000 Space Marine",2.5918367346938775
"Warhammer 40,000 Storm of Vengeance",5.0
"Warhammer 40,000 Storm of Vengeance Bad Moon Clan",5.0
"Warhammer 40,000 Storm of Vengeance Death Skulls Clan",5.0
"Warhammer 40,000 Storm of Vengeance Deathwing Terminator",5.0
"Warhammer 40,000 Storm of Vengeance Imperial Guard Faction",5.0
Warhammer End Times - Vermintide,2.9411764705882355
Warhammer End Times - Vermintide Sigmar's Blessing,5.0
Warhammer Online Age of Reckoning,5.0
Warhammer Quest,3.5
Warhammer Quest - Base Pack items,5.0
Warlock - Master of the Arcane,2.6363636363636362
Warlock - Master of the Arcane Powerful Lords,5.0
Warlock 2 the Exiled,2.4
Warmachine Tactics,2.888888888888889
Warring States,5.0
Warrior Kings Battles,5.0
Warriors & Castles,5.0
Warside,2.3333333333333335
Wasteland 1 - The Original Classic,3.5
Wasteland 2,3.3181818181818183
Wasteland 2 Director's Cut,3.0
Wasteland Angel,3.0
Watch_Dogs,2.975
